Id,SalePrice
1461,122058.84246938184
1462,162493.74267369037
1463,182214.84926703377
1464,192885.56712627847
1465,192092.92888254096
1466,171605.5689462817
1467,175033.57282095068
1468,167540.40783684107
1469,178782.07201210846
1470,123196.5834037827
1471,204153.46601330448
1472,96466.87606825563
1473,93699.98057491257
1474,152020.93968533166
1475,117653.81452876229
1476,410195.5516722794
1477,259773.76703309116
1478,290834.79562597297
1479,267944.5621379912
1480,467230.43805312377
1481,331595.8698624067
1482,197283.8747597275
1483,180378.7249951364
1484,164459.72509051365
1485,180567.363579576
1486,195799.5256135237
1487,328772.8308969167
1488,228419.0301449246
1489,205110.89978125336
1490,236313.07691982284
1491,186833.83623608918
1492,91931.29113240098
1493,181168.45213651675
1494,291255.8145181905
1495,286848.28230272676
1496,227690.69079491304
1497,180874.09543393488
1498,163806.18091986876
1499,162800.43747982095
1500,152877.84161620366
1501,177189.3244776933
1502,144938.99736095098
1503,281282.7805529625
1504,247888.05103188974
1505,227945.36226548825
1506,186399.91250988364
1507,247197.60802350697
1508,182731.11929106433
1509,159241.40580485653
1510,143431.17471616375
1511,146289.93700020635
1512,179863.2539034494
1513,145582.80446632675
1514,176900.41541397266
1515,197562.68586348486
1516,166381.37663317198
1517,162017.82647214847
1518,133314.24577698697
1519,223833.99888544355
1520,134284.65894883982
1521,137022.74702691473
1522,170426.9960470162
1523,111299.78359550855
1524,118441.84662959559
1525,129442.88668077759
1526,112708.13277991368
1527,101404.70391254645
1528,129782.14661204719
1529,152939.79333334562
1530,168083.20511825627
1531,107368.75315159991
1532,97363.44434240776
1533,155718.8069547881
1534,123234.79881172633
1535,163712.89387846418
1536,104809.39789128554
1537,61742.3337320024
1538,147989.27855943283
1539,200751.57532887743
1540,91203.17188552997
1541,138778.73169024216
1542,141896.8470774281
1543,201351.62231085537
1544,80544.51387454614
1545,107459.37986707773
1546,135347.05033527414
1547,140322.555740667
1548,140039.92594194858
1549,118106.80136887237
1550,149594.34712009912
1551,109238.08861693011
1552,134633.78033839667
1553,148547.82254685496
1554,111661.31567065782
1555,175087.08035336062
1556,78782.4677169427
1557,108685.12777793786
1558,96006.89742504267
1559,79842.77339252728
1560,137909.44858868865
1561,140308.1027201843
1562,127775.5369038884
1563,118793.38139601208
1564,156715.44618064075
1565,146879.03957976558
1566,219532.03440155723
1567,68853.99866951565
1568,224896.87514972524
1569,137149.18946978857
1570,133736.13360993218
1571,131406.68239614196
1572,149851.46791250567
1573,257052.58387797646
1574,117219.77204360298
1575,213667.0961873762
1576,241319.70445041056
1577,181518.22569556662
1578,144736.34599967173
1579,149236.36977635534
1580,192885.49600411524
1581,143548.06814671334
1582,128272.19823596092
1583,324102.2216092619
1584,223928.1587604826
1585,141343.8667161577
1586,71361.10452895577
1587,100871.2627349811
1588,141314.8114684292
1589,99912.38148949231
1590,138642.35809081912
1591,96275.23421150228
1592,116239.05624377789
1593,129144.34558537134
1594,129216.0101867664
1595,108682.21808557055
1596,241837.8428617692
1597,178968.23788942254
1598,211822.84250782302
1599,161626.00988708582
1600,168886.8843435137
1601,59017.32118952088
1602,112010.2051943313
1603,93884.67784660665
1604,261224.7172643802
1605,247192.29725229437
1606,170086.01239022752
1607,162271.0035747491
1608,226702.48043866653
1609,192368.68959586794
1610,148358.34912871415
1611,142384.5511745771
1612,159837.94678116342
1613,164389.31374683493
1614,119795.47488128717
1615,92220.6825981607
1616,76232.42558298557
1617,95967.53179441838
1618,122409.57172373249
1619,139908.3534308629
1620,160050.1690693576
1621,137637.68083439674
1622,142274.23125755254
1623,269298.3709202912
1624,203620.67927549238
1625,125947.52163476794
1626,158262.71948281082
1627,202757.38189446577
1628,261159.49492090507
1629,176549.5071595869
1630,360101.9815156843
1631,210020.66722282307
1632,236512.94352012037
1633,165590.66132407507
1634,189378.481257832
1635,175113.3568507924
1636,153555.0313357727
1637,195510.0740451578
1638,177303.3655210439
1639,179126.53152433218
1640,255977.64931115473
1641,176127.55421509358
1642,237819.10532309688
1643,221902.4771235187
1644,233105.06944173106
1645,196860.60654448112
1646,157267.13918308818
1647,162128.546964335
1648,132436.665171462
1649,138025.931985775
1650,106538.78006765421
1651,118038.2977076299
1652,96932.20697407002
1653,99422.514186063
1654,147277.2053784528
1655,145149.10586509478
1656,145670.9531389447
1657,150092.10287160397
1658,143838.6764478156
1659,123476.79629766282
1660,150418.561404069
1661,501517.4484590172
1662,419897.0358708955
1663,383418.86393076973
1664,476023.0777217855
1665,320010.39721579256
1666,331712.4110953791
1667,345512.3015101518
1668,329314.773625912
1669,281153.17843011324
1670,365275.5671372955
1671,270993.573432573
1672,483995.69462456193
1673,311563.73091142223
1674,232744.37982521113
1675,185074.852299282
1676,181709.0679160519
1677,206676.8862465654
1678,473041.7479649596
1679,390200.7534826409
1680,356300.8306251698
1681,241650.12250999335
1682,288890.8207822565
1683,180925.86951037953
1684,171050.42114068993
1685,166055.56874257713
1686,163693.17696627925
1687,164419.37177018938
1688,190205.2580681535
1689,189731.21629420234
1690,191151.4255209762
1691,182784.98713272117
1692,251143.78378523566
1693,161545.4304893937
1694,187124.62847211972
1695,165274.22213872653
1696,271855.8109298726
1697,173201.2198916943
1698,349421.9730815227
1699,331160.0267893679
1700,244410.78727252403
1701,265536.5358967319
1702,255135.80742026214
1703,250903.23484665167
1704,288748.3357580913
1705,212960.29182435464
1706,436747.20723893045
1707,216442.9988917648
1708,213369.1498992453
1709,286984.92326889525
1710,212279.2689014653
1711,253046.7378825605
1712,273213.48951441154
1713,297684.2701427518
1714,224178.39406028198
1715,198728.32448512767
1716,179105.73063907027
1717,169089.88514714368
1718,131816.11758883612
1719,210026.80099736608
1720,245028.03018058225
1721,161218.430235758
1722,120573.63531398136
1723,151592.4925677395
1724,214845.94903879808
1725,243987.83198843696
1726,183858.5915407498
1727,157157.6772907111
1728,175302.23811506142
1729,170387.21547621436
1730,154919.80960984467
1731,123437.89637861383
1732,127044.76718809374
1733,118455.07792364487
1734,122136.23210687835
1735,129011.38833481223
1736,109739.25198318357
1737,309563.4192174842
1738,239716.75079443236
1739,279257.432676332
1740,230737.77775229566
1741,192670.6247453068
1742,171339.18073297315
1743,171890.86602936953
1744,325704.27678696485
1745,226928.05741314346
1746,171999.62641313177
1747,207254.4953723638
1748,220885.86088732915
1749,147041.5937029621
1750,125742.09954087158
1751,224312.3256971793
1752,116998.61571831269
1753,144468.66609065406
1754,183996.75005045757
1755,166250.3406350615
1756,126927.13274434302
1757,121209.00566763975
1758,138681.17827267043
1759,164494.7969194284
1760,166013.9685066396
1761,144961.96805999614
1762,176800.70671528103
1763,170976.27502107352
1764,116939.86441130831
1765,172726.3111506183
1766,196515.85367172095
1767,241402.20419343293
1768,145478.76521324104
1769,178595.60828850008
1770,145086.19042835615
1771,127454.26345287637
1772,136046.2133912484
1773,129343.41908065102
1774,137838.5565198639
1775,136754.20727046693
1776,131340.51282272517
1777,120723.92184010001
1778,131427.499453405
1779,112204.91792717564
1780,173400.12429184627
1781,123557.7647328545
1782,84868.59698163805
1783,136225.41395335723
1784,100372.52970164949
1785,113147.0914681238
1786,133480.92823151464
1787,158188.69557716625
1788,56159.19078451171
1789,92962.13343905895
1790,72904.32373772598
1791,178755.5681049792
1792,157980.97661912054
1793,127896.57497057975
1794,145409.53369761718
1795,139832.94436923938
1796,119342.72885800508
1797,107584.65546502697
1798,124190.02741588184
1799,109670.95494529634
1800,131755.8343674906
1801,128364.43537165903
1802,123618.01734986887
1803,146181.08186699488
1804,142742.854333744
1805,135079.62598114007
1806,130513.48773182278
1807,121875.29244129719
1808,122874.57865251531
1809,124045.22183246874
1810,145799.213139793
1811,96139.37379939704
1812,90153.54465610045
1813,122577.85628563458
1814,94512.60416415254
1815,54871.808878617994
1816,97532.97982086572
1817,102606.04311167383
1818,153566.6717427701
1819,122972.38293258121
1820,60572.848323206825
1821,103481.76504551465
1822,147314.9419207563
1823,46739.41962872585
1824,131974.50156147807
1825,137537.14151130934
1826,102651.02726232754
1827,99948.73089608885
1828,143557.59553899243
1829,116024.75436236527
1830,148614.56538413235
1831,148165.5374301262
1832,85981.52087402453
1833,142039.7354050031
1834,121068.81120372425
1835,127289.33191705462
1836,128303.18357709658
1837,89503.01798501592
1838,124126.83989593117
1839,86911.25933559574
1840,150058.7673118959
1841,145632.96692970378
1842,77773.11573106168
1843,124528.69799500881
1844,128577.32591684863
1845,152860.14873930142
1846,158977.9520787134
1847,164767.00976430415
1848,51660.64928505445
1849,106007.62452005579
1850,121012.96246526613
1851,160542.69284444678
1852,127322.5746796154
1853,124173.55265713291
1854,170420.69562213123
1855,142558.06537560056
1856,219526.24899213758
1857,157558.16971478655
1858,133765.9664278795
1859,115517.36947778572
1860,155862.12576930595
1861,115517.36947778572
1862,302715.1076945088
1863,297843.3673264361
1864,297843.3673264361
1865,311848.64194097806
1866,325764.22130540013
1867,233833.00370304607
1868,301950.97757785144
1869,197989.03223239182
1870,225306.38073706636
1871,228888.97426986636
1872,164291.92806335003
1873,244891.93429876427
1874,140837.47344387832
1875,193142.18985080457
1876,196079.32800367367
1877,202860.85159807323
1878,198522.95498335824
1879,128508.04024407074
1880,132508.41191693975
1881,252020.44050099354
1882,241390.2138365945
1883,187316.41901866155
1884,207689.4278711402
1885,244336.25383311123
1886,292212.6091173253
1887,207091.5472700136
1888,280604.9986898751
1889,161310.5365552663
1890,123772.46657628231
1891,129700.04371032257
1892,105559.44275090579
1893,132714.08844795256
1894,125921.0015490185
1895,137386.4345699614
1896,128738.46724460118
1897,119864.56211073311
1898,110402.42685919025
1899,151047.29180919315
1900,152421.97270001544
1901,172748.7129072764
1902,145850.18876401705
1903,209570.8378732858
1904,135989.58089543006
1905,210632.88431789904
1906,168498.32694183214
1907,208249.7244412873
1908,108746.00906828661
1909,130296.34646003577
1910,116743.11837747303
1911,222906.1652349789
1912,330575.15742183465
1913,150479.37884291113
1914,57627.18896271957
1915,323351.77006916015
1916,59358.663966129505
1917,245654.80858134833
1918,138526.1800653076
1919,170901.17055333644
1920,143356.20779266438
1921,438253.5080255483
1922,323622.61979387316
1923,215128.08254558165
1924,239112.75652525565
1925,196153.18455057865
1926,411403.1344981094
1927,129124.98826149607
1928,156213.82118877588
1929,122020.34208464864
1930,130492.88110165512
1931,149637.9260027935
1932,137903.74358862542
1933,182816.15388626044
1934,182585.72599961155
1935,172139.2647972284
1936,180106.56836886183
1937,182637.10614481688
1938,172400.17091605402
1939,229603.0293204112
1940,189205.59032933466
1941,164808.77341217414
1942,175319.1706892294
1943,211525.30240863338
1944,382280.95179441996
1945,393433.75051298895
1946,151882.38058211718
1947,303165.4084874305
1948,174119.918067414
1949,257218.24612356204
1950,178734.34318104375
1951,256140.19546541592
1952,231433.06725499957
1953,174550.3978471952
1954,181013.48827750274
1955,136944.98637758993
1956,310062.81670919457
1957,152606.94357646472
